gid,award_rank,award_votes,award_category,award_year,pages,date_published
36127488,11,2600,Middle Grade & Children's,2018,298,2018-05-29
35297562,12,2488,Middle Grade & Children's,2018,159,2018-04-10
35068526,13,2077,Middle Grade & Children's,2018,288,2018-04-10
35464020,14,2065,Middle Grade & Children's,2018,272,2018-03-06
32618983,15,1923,Middle Grade & Children's,2018,351,2018-02-27
39217633,16,1591,Middle Grade & Children's,2018,240,2018-10-02
37822631,17,1474,Middle Grade & Children's,2018,239,2018-09-11
38903002,18,1236,Middle Grade & Children's,2018,416,2018-10-23
36959639,19,1104,Middle Grade & Children's,2018,218,2018-09-25
36373280,20,768,Middle Grade & Children's,2018,336,2018-06-12
35396839,1,25841,Picture Books,2018,32,2018-03-06
39319247,2,25670,Picture Books,2018,34,2018-03-18
35488059,3,16644,Picture Books,2018,88,2017-12-05
36341954,4,11438,Picture Books,2018,40,2018-06-19
35138182,5,10585,Picture Books,2018,42,2018-02-06
35248504,6,9683,Picture Books,2018,32,2018-02-20
35580105,7,9563,Picture Books,2018,44,2018-04-10
36373562,8,9242,Picture Books,2018,48,2018-05-15
35356379,9,8984,Picture Books,2018,40,2018-01-09
26532714,10,6513,Picture Books,2018,80,2018-05-22
35566693,11,2743,Picture Books,2018,40,2018-01-30
35182933,12,2675,Picture Books,2018,192,2018-02-27
34791219,13,2420,Picture Books,2018,34,2018-06-05
35631757,14,2374,Picture Books,2018,48,2018-03-13
40524608,15,2073,Picture Books,2018,NA,NA
37506301,16,1198,Picture Books,2018,32,2018-08-28
34204247,17,1133,Picture Books,2018,40,2018-05-01
35833840,18,1075,Picture Books,2018,40,2018-03-01
41443051,19,956,Picture Books,2018,119,2018-10-18
38495981,20,888,Picture Books,2018,32,2018-09-20
42975172,1,98291,Fiction,2019,422,2019-09-10
41057294,2,40081,Fiction,2019,273,NA
40545956,3,29342,Fiction,2019,332,2019-03-01
42201996,4,26653,Fiction,2019,390,2019-05-28
40539165,5,21524,Fiction,2019,330,2019-03-19
41880609,6,21177,Fiction,2019,246,2019-06-04
34313931,7,20211,Fiction,2019,336,2019-03-05
41723456,8,15892,Fiction,2019,332,2019-05-01
43984883,9,15767,Fiction,2019,289,2019-10-15
41880044,10,12291,Fiction,2019,532,2019-06-25
42431386,11,6069,Fiction,2019,333,2019-07-09
40390714,12,5679,Fiction,2019,354,2019-02-05
43697186,13,5517,Fiction,2019,196,2019-09-17
39863464,14,5065,Fiction,2019,326,2019-03-05
42207168,15,4932,Fiction,2019,450,2019-07-02
41880602,16,3591,Fiction,2019,373,2019-06-18
44581535,17,2787,Fiction,2019,260,2019-10-29
42976592,18,1486,Fiction,2019,436,2019-08-20
52186796,19,1413,Fiction,2019,NA,NA
41940306,20,1238,Fiction,2019,213,2019-05-14
40097951,1,68821,Mystery & Thriller,2019,325,2019-02-05
38819868,2,52097,Mystery & Thriller,2019,226,2018-11-20
42080142,3,31822,Mystery & Thriller,2019,337,2019-08-06
39863488,4,23526,Mystery & Thriller,2019,340,2019-02-05
39863515,5,19692,Mystery & Thriller,2019,375,2019-01-08
41940236,6,19627,Mystery & Thriller,2019,355,2019-08-20
40697540,7,18561,Mystery & Thriller,2019,371,2019-03-19
42368604,8,17079,Mystery & Thriller,2019,371,2019-07-02
40121959,9,14859,Mystery & Thriller,2019,355,2019-04-16
39863405,10,13804,Mystery & Thriller,2019,340,2019-04-23
44034500,11,7245,Mystery & Thriller,2019,437,2019-08-27
43822820,12,6743,Mystery & Thriller,2019,340,2019-11-05
42779092,13,6275,Mystery & Thriller,2019,357,2019-07-09
34563821,14,4940,Mystery & Thriller,2019,264,2019-05-14
41716679,15,3582,Mystery & Thriller,2019,336,2019-06-04
41081925,16,3412,Mystery & Thriller,2019,355,2019-06-01
43885041,17,2806,Mystery & Thriller,2019,405,2019-10-22
42599605,18,2736,Mystery & Thriller,2019,446,2019-08-20
39796904,19,2697,Mystery & Thriller,2019,374,2019-03-26
38355304,20,1772,Mystery & Thriller,2019,384,2019-01-29
40597810,1,82483,Historical Fiction,2019,355,2019-03-05
42279228,2,29362,Historical Fiction,2019,213,2019-07-16
40390766,3,25851,Historical Fiction,2019,549,2019-02-26
42135029,4,25671,Historical Fiction,2019,470,2019-06-04
43925876,5,24250,Historical Fiction,2019,400,2019-10-08
43982054,6,24100,Historical Fiction,2019,403,2019-09-24
40130093,7,22234,Historical Fiction,2019,464,2018-12-04
41556734,8,19298,Historical Fiction,2019,377,2019-01-29
44318414,9,18878,Historical Fiction,2019,337,2019-09-24
42283286,10,16700,Historical Fiction,2019,432,2019-06-18
40538657,11,8368,Historical Fiction,2019,374,2019-03-05
40546098,12,7423,Historical Fiction,2019,416,2019-03-01
39863482,13,6799,Historical Fiction,2019,384,2019-02-12
40988979,14,5628,Historical Fiction,2019,432,2019-04-09
42589678,15,5387,Historical Fiction,2019,480,2019-06-11
45033931,16,3122,Historical Fiction,2019,352,2019-10-01
42366224,17,2940,Historical Fiction,2019,320,2019-05-07
25813942,18,2280,Historical Fiction,2019,450,2019-09-03
41555942,19,1315,Historical Fiction,2019,496,2019-08-06
41454042,20,754,Historical Fiction,2019,480,2019-06-04
43263680,1,53430,Fantasy,2019,459,2019-10-08
43575115,2,35351,Fantasy,2019,498,2019-11-05
39943621,3,32778,Fantasy,2019,719,2018-11-20
40381319,4,30868,Fantasy,2019,827,2019-02-26
35297403,5,29553,Fantasy,2019,350,2019-04-09
36906346,6,26836,Fantasy,2019,372,2019-01-08
37638128,7,25671,Fantasy,2019,453,2018-12-04
40524748,8,22383,Fantasy,2019,368,2019-05-07
40524312,9,15015,Fantasy,2019,620,2019-02-05
41893832,10,14421,Fantasy,2019,528,2019-05-07
43521657,11,6698,Fantasy,2019,374,2019-09-10
36510722,12,6541,Fantasy,2019,338,2019-07-23
39855052,13,5588,Fantasy,2019,621,2019-01-22
41212753,14,4669,Fantasy,2019,654,2019-08-06
37587820,15,4593,Fantasy,2019,512,2019-09-03
41555947,16,4424,Fantasy,2019,336,2019-06-04
30169100,17,2745,Fantasy,2019,992,2019-10-22
42592353,18,2239,Fantasy,2019,480,NA
35606041,19,2097,Fantasy,2019,480,2019-09-17
38099642,20,2047,Fantasy,2019,352,2019-04-04
52410331,1,76688,Romance,2019,NA,NA
43225180,2,35868,Romance,2019,314,NA
52709482,3,28816,Romance,2019,NA,NA
41150382,4,26097,Romance,2019,320,2019-08-13
39338454,5,25343,Romance,2019,296,2019-05-07
42101728,6,24476,Romance,2019,479,2019-04-02
41450662,7,17513,Romance,2019,320,2019-01-06
41150287,8,17495,Romance,2019,328,2019-05-28
39709060,9,13891,Romance,2019,360,2019-04-21
36117813,10,13432,Romance,2019,291,2019-04-02
50206920,11,6287,Romance,2019,351,NA
42785825,12,5970,Romance,2019,384,2019-06-11
42599067,13,5142,Romance,2019,320,2019-07-16
41063454,14,4748,Romance,2019,384,2019-04-09
43205122,15,4257,Romance,2019,319,2019-09-03
43603066,16,3669,Romance,2019,352,2019-08-27
48357746,17,3456,Romance,2019,334,NA
52176814,18,2215,Romance,2019,NA,NA
43616063,19,1711,Romance,2019,256,2019-08-13
42079209,20,1335,Romance,2019,352,2019-07-30
42046112,1,41261,Science Fiction,2019,336,2019-06-11
37678631,2,35556,Science Fiction,2019,757,2019-07-30
42036538,3,23273,Science Fiction,2019,448,2019-09-10
41093489,4,20344,Science Fiction,2019,201,2019-07-16
42201962,5,18350,Science Fiction,2019,166,2019-11-05
28335698,6,14088,Science Fiction,2019,534,2019-03-26
42260978,7,13508,Science Fiction,2019,337,2019-04-23
52222275,8,11829,Science Fiction,2019,NA,NA
41940388,9,9095,Science Fiction,2019,108,2019-03-01
41824495,10,8368,Science Fiction,2019,883,2019-06-04
42036965,11,4029,Science Fiction,2019,194,2019-05-01
43190272,12,3898,Science Fiction,2019,153,2019-09-03
34019083,13,3801,Science Fiction,2019,782,2019-07-02
37534907,14,3258,Science Fiction,2019,368,2019-02-12
39863238,15,3109,Science Fiction,2019,462,2019-03-26
43160651,16,2953,Science Fiction,2019,334,2019-07-23
43263237,17,2945,Science Fiction,2019,352,2019-09-24
39217756,18,1728,Science Fiction,2019,336,2019-01-29
41716930,19,1699,Science Fiction,2019,571,2019-05-14
40523931,20,584,Science Fiction,2019,356,2019-03-19
43798285,1,75717,Horror,2019,561,2019-09-10
43522576,2,22865,Horror,2019,705,2019-10-01
42881101,3,17847,Horror,2019,293,2019-06-18
40065317,4,12016,Horror,2019,353,2019-04-30
44034616,5,11966,Horror,2019,326,2019-10-29
43801817,6,9941,Horror,2019,480,2019-10-01
42815544,7,7352,Horror,2019,307,2019-06-11
40725252,8,5825,Horror,2019,359,2019-04-11
42527596,9,5055,Horror,2019,381,2019-10-01
43506916,10,4587,Horror,2019,336,2019-09-17
43706714,11,1974,Horror,2019,400,2019-09-01
42118050,12,1960,Horror,2019,352,2019-07-02
41888678,13,1815,Horror,2019,240,2019-06-11
41555927,14,1600,Horror,2019,336,2019-07-09
44349541,15,1273,Horror,2019,437,2019-09-24
44791629,16,1234,Horror,2019,320,2019-10-08
43263515,17,1121,Horror,2019,160,2019-09-24
40696751,18,1074,Horror,2019,415,2019-04-02
42201850,19,748,Horror,2019,272,2019-07-09
42186023,20,501,Horror,2019,288,2019-07-20
44600621,1,41454,Humor,2019,216,2019-10-15
43885930,2,17229,Humor,2019,256,2019-04-09
42060068,3,13978,Humor,2019,176,2019-04-23
43263670,4,12900,Humor,2019,159,2019-10-22
40983137,5,11423,Humor,2019,203,2019-04-16
41188319,6,10347,Humor,2019,176,2019-04-02
41429806,7,9402,Humor,2019,267,2019-05-07
42506471,8,8649,Humor,2019,288,NA
43908975,9,8601,Humor,2019,320,2019-10-22
44419612,10,7314,Humor,2019,NA,NA
45181834,11,3124,Humor,2019,142,2019-10-15
43615787,12,2985,Humor,2019,224,2019-10-15
41940280,13,2843,Humor,2019,372,2019-05-21
44527315,14,2396,Humor,2019,NA,NA
34315901,15,2218,Humor,2019,270,2019-05-07
40819522,16,1909,Humor,2019,304,2019-03-05
44908180,17,1681,Humor,2019,304,2019-10-15
43309518,18,1625,Humor,2019,272,2019-09-17
44064563,19,1623,Humor,2019,320,2019-10-01
42046110,20,997,Humor,2019,256,2019-06-11
40591267,1,31276,Nonfiction,2019,240,2019-03-05
41066983,2,29382,Nonfiction,2019,304,2019-05-28
37570546,3,25429,Nonfiction,2019,415,2019-04-02
46650277,4,25118,Nonfiction,2019,448,2019-10-15
40574441,5,24294,Nonfiction,2019,288,2019-05-14
43848929,6,22702,Nonfiction,2019,388,2019-09-10
42201100,7,15892,Nonfiction,2019,304,2019-07-09
43231095,8,14825,Nonfiction,2019,285,2019-07-02
44767249,9,12091,Nonfiction,2019,310,2019-09-10
40776644,10,11641,Nonfiction,2019,273,2019-04-23
38362811,11,5075,Nonfiction,2019,260,2019-11-05
41154327,12,4966,Nonfiction,2019,385,2019-02-12
43822665,13,4764,Nonfiction,2019,272,2019-10-01
40121993,14,4521,Nonfiction,2019,208,2019-02-05
43126457,15,4469,Nonfiction,2019,303,2019-08-06
41883932,16,4227,Nonfiction,2019,336,2019-05-07
44767265,17,2215,Nonfiction,2019,406,2019-10-01
40265832,18,2184,Nonfiction,2019,320,2019-08-13
40365093,19,1239,Nonfiction,2019,248,NA
36742978,20,675,Nonfiction,2019,309,2019-06-04
43386674,1,28977,Memoir & Autobiography,2019,269,2019-09-24
46264398,2,23817,Memoir & Autobiography,2019,368,2019-09-24
44286431,3,21228,Memoir & Autobiography,2019,560,2019-10-15
39218350,4,20852,Memoir & Autobiography,2019,270,2019-01-22
44303730,5,18633,Memoir & Autobiography,2019,374,2019-10-15
40364332,6,13807,Memoir & Autobiography,2019,252,2019-01-15
45167624,7,12918,Memoir & Autobiography,2019,272,2019-09-24
42202117,8,9791,Memoir & Autobiography,2019,339,2019-04-30
43682552,9,9340,Memoir & Autobiography,2019,192,2019-10-08
43263491,10,9000,Memoir & Autobiography,2019,320,2019-10-01
44776548,11,4379,Memoir & Autobiography,2019,171,2019-09-24
42188604,12,3935,Memoir & Autobiography,2019,264,2019-11-05
46223297,13,3331,Memoir & Autobiography,2019,339,2019-09-17
42729452,14,3072,Memoir & Autobiography,2019,336,2019-06-11
40046084,15,3009,Memoir & Autobiography,2019,336,2019-03-05
43497893,16,2652,Memoir & Autobiography,2019,284,2019-08-01
40180065,17,2289,Memoir & Autobiography,2019,256,2019-02-12
39216478,18,2202,Memoir & Autobiography,2019,315,2019-01-08
44288534,19,2156,Memoir & Autobiography,2019,352,2019-09-10
43261166,20,1306,Memoir & Autobiography,2019,256,2019-10-15
37570548,1,31783,History & Biography,2019,333,2019-04-09
40538681,2,19711,History & Biography,2019,538,2019-02-12
40163119,3,14733,History & Biography,2019,441,2019-02-26
44908411,4,13545,History & Biography,2019,320,2019-10-22
40595446,5,13252,History & Biography,2019,368,2019-04-09
43821991,6,11383,History & Biography,2019,485,2019-09-10
42201377,7,10097,History & Biography,2019,352,2019-05-07
40594422,8,8874,History & Biography,2019,496,2019-03-19
39863169,9,8788,History & Biography,2019,413,2019-01-08
41574287,10,7711,History & Biography,2019,512,2019-01-22
41796203,11,3065,History & Biography,2019,464,2019-03-05
40121985,12,2561,History & Biography,2019,513,2019-02-19
41219594,13,2418,History & Biography,2019,400,2019-04-15
40165912,14,2251,History & Biography,2019,336,2019-03-05
40539126,15,2092,History & Biography,2019,384,2019-01-15
41716904,16,1772,History & Biography,2019,512,2019-05-07
41812830,17,1664,History & Biography,2019,800,2019-05-14
40360266,18,1483,History & Biography,2019,395,2019-02-19
40121946,19,833,History & Biography,2019,432,2019-04-16
42972023,20,595,History & Biography,2019,544,2019-09-10
43785830,1,29594,Science & Technology,2019,222,2019-09-10
41104077,2,28859,Science & Technology,2019,411,2019-03-12
43582376,3,15466,Science & Technology,2019,450,2019-10-15
43852758,4,13830,Science & Technology,2019,307,2019-09-03
40180060,5,12407,Science & Technology,2019,336,2019-03-12
40405444,6,9468,Science & Technology,2019,304,2019-02-05
41552709,7,8174,Science & Technology,2019,310,2019-02-19
41817481,8,7023,Science & Technology,2019,496,2019-06-04
44526650,9,6113,Science & Technology,2019,375,2019-07-23
43565381,10,5890,Science & Technology,2019,288,2019-09-17
39999461,11,2899,Science & Technology,2019,256,2019-02-19
40597264,12,2275,Science & Technology,2019,352,2019-04-23
44595007,13,2202,Science & Technology,2019,NA,NA
42397849,14,1866,Science & Technology,2019,277,NA
36739320,15,1583,Science & Technology,2019,327,2019-07-23
43723901,16,920,Science & Technology,2019,432,2019-09-10
36589701,17,914,Science & Technology,2019,304,2019-02-26
44573628,18,833,Science & Technology,2019,387,2019-09-03
44065062,19,790,Science & Technology,2019,368,2019-09-10
40696923,20,788,Science & Technology,2019,544,2019-03-26
39977443,1,25387,Food & Cookbooks,2019,272,2019-09-09
43884186,2,21108,Food & Cookbooks,2019,288,2019-11-05
40645634,3,19910,Food & Cookbooks,2019,288,2019-04-09
44429515,4,15334,Food & Cookbooks,2019,112,2019-10-01
43849324,5,14953,Food & Cookbooks,2019,NA,NA
41948849,6,13561,Food & Cookbooks,2019,275,NA
42583941,7,13416,Food & Cookbooks,2019,192,2019-07-16
41644326,8,11220,Food & Cookbooks,2019,266,2019-04-02
40796136,9,9699,Food & Cookbooks,2019,256,2019-04-23
41155069,10,7635,Food & Cookbooks,2019,288,2019-04-16
46131607,11,3521,Food & Cookbooks,2019,160,2019-10-22
39858047,12,2903,Food & Cookbooks,2019,288,2019-01-08
40180121,13,2762,Food & Cookbooks,2019,256,2019-02-05
40796103,14,2581,Food & Cookbooks,2019,304,2019-05-21
49630911,15,2494,Food & Cookbooks,2019,NA,NA
43261151,16,2286,Food & Cookbooks,2019,336,2019-10-22
37805223,17,2149,Food & Cookbooks,2019,288,2019-01-10
44767037,18,927,Food & Cookbooks,2019,320,2019-10-22
40864247,19,897,Food & Cookbooks,2019,272,2019-04-16
40916358,20,876,Food & Cookbooks,2019,250,2019-07-16
40864790,1,29624,Graphic Novels & Comics,2019,209,2019-08-27
43307358,2,28460,Graphic Novels & Comics,2019,320,NA
40766383,3,23606,Graphic Novels & Comics,2019,240,2019-03-26
42527866,4,19574,Graphic Novels & Comics,2019,208,2019-07-16
39296114,5,18200,Graphic Novels & Comics,2019,137,2019-01-01
38452813,6,17730,Graphic Novels & Comics,2019,192,2019-07-02
38524301,7,16832,Graphic Novels & Comics,2019,112,2019-03-06
21801668,8,14237,Graphic Novels & Comics,2019,216,2019-09-17
44774415,9,9005,Graphic Novels & Comics,2019,256,2019-10-22
38812893,10,8516,Graphic Novels & Comics,2019,128,2018-12-11
39073378,11,4163,Graphic Novels & Comics,2019,247,2019-02-26
39073387,12,4075,Graphic Novels & Comics,2019,368,2019-01-29
40864841,13,4028,Graphic Novels & Comics,2019,304,2019-05-07
36700347,14,3543,Graphic Novels & Comics,2019,349,2019-03-26
41391399,15,2954,Graphic Novels & Comics,2019,205,2019-05-07
41812788,16,2452,Graphic Novels & Comics,2019,240,2019-07-16
45899240,17,1939,Graphic Novels & Comics,2019,176,2019-10-01
40538764,18,1370,Graphic Novels & Comics,2019,112,2019-08-20
42835876,19,1168,Graphic Novels & Comics,2019,168,2019-10-08
42667807,20,567,Graphic Novels & Comics,2019,184,2019-06-11
40519259,1,18911,Poetry,2019,296,2019-03-12
40680973,2,18710,Poetry,2019,208,2019-03-05
43838654,3,14270,Poetry,2019,256,2019-09-10
39656141,4,11598,Poetry,2019,96,2018-11-27
44157727,5,9777,Poetry,2019,256,2019-09-05
41219132,6,9311,Poetry,2019,224,2019-01-29
40046136,7,8200,Poetry,2019,192,2019-01-15
43453732,8,7741,Poetry,2019,256,2019-10-01
40680971,9,5925,Poetry,2019,240,2019-02-05
43124132,10,5777,Poetry,2019,128,2019-08-27
40611194,11,2690,Poetry,2019,112,2019-02-05
43822523,12,2246,Poetry,2019,224,2019-10-01
41746324,13,2026,Poetry,2019,77,2019-04-02
40121980,14,1817,Poetry,2019,80,2019-03-05
41745412,15,1665,Poetry,2019,100,2019-04-02
48510012,16,1644,Poetry,2019,NA,NA
40909463,17,1485,Poetry,2019,96,2019-03-19
44313592,18,1477,Poetry,2019,224,2019-10-01
43726619,19,1286,Poetry,2019,120,2019-09-03
42977358,20,899,Poetry,2019,71,2019-07-17
41150487,1,60656,Debut Novel,2019,421,2019-05-14
40097951,2,44936,Debut Novel,2019,325,2019-02-05
38819868,3,26662,Debut Novel,2019,226,2018-11-20
43521657,4,18657,Debut Novel,2019,374,2019-09-10
43982054,5,18350,Debut Novel,2019,403,2019-09-24
40514431,6,16722,Debut Novel,2019,289,2019-06-25
41880609,7,13688,Debut Novel,2019,246,2019-06-04
34313931,8,12315,Debut Novel,2019,336,2019-03-05
43426115,9,11746,Debut Novel,2019,349,2019-09-03
40539165,10,11242,Debut Novel,2019,330,2019-03-19
40024139,11,5457,Debut Novel,2019,513,2019-09-03
40121959,12,5405,Debut Novel,2019,355,2019-04-16
41880044,13,4648,Debut Novel,2019,532,2019-06-25
40696776,14,4607,Debut Novel,2019,453,2019-04-02
39863464,15,3697,Debut Novel,2019,326,2019-03-05
39679076,16,3674,Debut Novel,2019,403,2019-08-06
36492488,17,3569,Debut Novel,2019,472,2019-05-14
42036538,18,3145,Debut Novel,2019,448,2019-09-10
42785825,19,3041,Debut Novel,2019,384,2019-06-11
41880602,20,2525,Debut Novel,2019,373,2019-06-18
38926328,1,36232,Young Adult Fiction,2019,288,2018-11-20
35887567,2,34932,Young Adult Fiction,2019,447,2019-02-05
41154268,3,23010,Young Adult Fiction,2019,392,2019-05-07
38225791,4,21419,Young Adult Fiction,2019,329,2019-01-08
43220998,5,20415,Young Adult Fiction,2019,512,2019-10-01
41147279,6,20395,Young Adult Fiction,2019,373,2019-05-07
41473872,7,16048,Young Adult Fiction,2019,329,2019-05-14
39893545,8,15030,Young Adult Fiction,2019,369,2019-01-22
43744300,9,14322,Young Adult Fiction,2019,448,2019-09-03
42245770,10,11979,Young Adult Fiction,2019,440,2019-06-04
37539001,11,5815,Young Adult Fiction,2019,453,2019-09-10
40695682,12,4874,Young Adult Fiction,2019,387,2019-03-19
39725622,13,4657,Young Adult Fiction,2019,320,2019-04-02
39847584,14,4538,Young Adult Fiction,2019,432,2019-09-10
36511805,15,3060,Young Adult Fiction,2019,426,2019-04-16
40536335,16,2876,Young Adult Fiction,2019,464,2019-03-05
43263520,17,1958,Young Adult Fiction,2019,416,2019-10-08
44107480,18,1707,Young Adult Fiction,2019,480,2019-03-05
40148146,19,1464,Young Adult Fiction,2019,384,2019-04-30
39863399,20,1264,Young Adult Fiction,2019,288,2019-05-21
38237340,1,48181,Young Adult Fantasy,2019,336,2019-01-08
44017627,2,39909,Young Adult Fantasy,2019,356,2019-09-24
36538785,3,35431,Young Adult Fantasy,2019,912,2018-12-04
39804936,4,25250,Young Adult Fantasy,2019,514,2019-01-29
42505366,5,23072,Young Adult Fantasy,2019,357,2019-07-09
43822024,6,20323,Young Adult Fantasy,2019,625,2019-11-05
43204703,7,17037,Young Adult Fantasy,2019,484,2019-01-29
40381392,8,15942,Young Adult Fantasy,2019,478,2019-05-07
